filename,cluster_label,shannon_index
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5196.wav,1,3.2272394
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4747.wav,1,1.8422718
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5428.wav,1,1.4130335
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5626.wav,1,1.3211285
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5402.wav,1,1.4542656
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5572.wav,1,1.2914896
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5251.wav,1,1.3251317
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4508.wav,1,1.8859931
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4538.wav,1,2.0904546
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4536.wav,1,1.8150294
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181004_000000_segment_5160.wav,1,1.754566
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4723.wav,1,2.3937225
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5190.wav,1,1.5123343
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4791.wav,1,1.3155994
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5628.wav,1,1.2905983
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181005_000000_segment_5331.wav,1,1.3479729
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5314.wav,1,2.2692823
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181001_000000_segment_5772.wav,1,1.8215804
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_5250.wav,1,1.3548759
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181009_000000_segment_4524.wav,1,2.081475
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_4484.wav,1,1.647659
C:\Users\alina\Desktop\Capstone Project\segmented_audio\nn01a_20181002_000000_segment_5045.wav,1,1.8565704
